pheno	rsid	pval	phenostring	phenocode	big_pval	effect_direction	category	big_pval_adj	phenocat	pval_sign	minpadj	prank	shortname	X3	pheno2
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.032	opposite	Treatment/medication	1	NSP	-0.032	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Sensitivity / hurt feelings	biobank_1950	0.069	opposite	Mental health	1	NSP	-0.069	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.086	opposite	Physical	1	NSP	-0.086	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Qualifications: College or University degree	biobank_6138_1	0.1	opposite	Early life	1	NSP	-0.1	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.17	opposite	Early life	1	NSP	-0.17	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Ever smoked	biobank_20160	0.19	same	Smoking	1	NSP	0.19	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.3	same	Non-cancer illness	1	NSP	0.3	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Relative age of first facial hair	biobank_2375	0.36	opposite	Physical	1	NSP	-0.36	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Smoking status: Previous	biobank_20116_1	0.37	same	Smoking	1	NSP	0.37	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Hair/balding pattern: Pattern 3	biobank_2395_3	0.42	opposite	Physical	1	NSP	-0.42	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.43	same	Non-cancer illness	1	NSP	0.43	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Qualifications: None of the above	biobank_6138_100	0.64	same	Early life	1	NSP	0.64	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Nap during day	biobank_1190	0.73	opposite	Exercise and Work	1	NSP	-0.73	2.81722929392231e-25	6	Nap during day	FALSE	combined
N. heterosexual partners in males and females combined	rs13248757	4.7e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.81	opposite	Physical	1	NSP	-0.81	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.00024	same	Early life	0.456693705195106	NSP	0.00024	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Ever smoked	biobank_20160	0.0042	same	Smoking	1	NSP	0.0042	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Smoking status: Previous	biobank_20116_1	0.015	same	Smoking	1	NSP	0.015	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Hair/balding pattern: Pattern 3	biobank_2395_3	0.025	opposite	Physical	1	NSP	-0.025	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.083	opposite	Treatment/medication	1	NSP	-0.083	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Trunk fat percentage	biobank_23127	0.097	opposite	Physical	1	NSP	-0.097	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Qualifications: None of the above	biobank_6138_100	0.1	opposite	Early life	1	NSP	-0.1	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.23	same	Physical	1	NSP	0.23	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.26	same	Physical	1	NSP	0.26	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Relative age of first facial hair	biobank_2375	0.31	opposite	Physical	1	NSP	-0.31	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Nap during day	biobank_1190	0.32	opposite	Exercise and Work	1	NSP	-0.32	2.81722929392231e-25	6	Nap during day	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Neuroticism score	biobank_20127	0.37	opposite	Mental health	1	NSP	-0.37	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Qualifications: College or University degree	biobank_6138_1	0.41	same	Early life	1	NSP	0.41	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.44	same	Non-cancer illness	1	NSP	0.44	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.47	opposite	Non-cancer illness	1	NSP	-0.47	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.54	same	Physical	1	NSP	0.54	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Sensitivity / hurt feelings	biobank_1950	0.55	same	Mental health	1	NSP	0.55	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.6	opposite	Non-cancer illness	1	NSP	-0.6	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Sitting height	biobank_20015	0.75	opposite	Physical	1	NSP	-0.75	1.9318143729753e-21	9	Sitting height	FALSE	combined
N. heterosexual partners in males and females combined	rs74321402	2.3e-08	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.98	opposite	Physical	1	NSP	-0.98	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Nap during day	biobank_1190	8.8e-06	opposite	Exercise and Work	0.0343850454736703	NSP	-8.8e-06	2.81722929392231e-25	6	Nap during day	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Trunk fat percentage	biobank_23127	0.0025	opposite	Physical	1	NSP	-0.0025	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Qualifications: None of the above	biobank_6138_100	0.0079	opposite	Early life	1	NSP	-0.0079	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.063	opposite	Early life	1	NSP	-0.063	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.1	same	Non-cancer illness	1	NSP	0.1	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.27	opposite	Non-cancer illness	1	NSP	-0.27	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Qualifications: College or University degree	biobank_6138_1	0.36	same	Early life	1	NSP	0.36	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.43	same	Physical	1	NSP	0.43	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Neuroticism score	biobank_20127	0.46	opposite	Mental health	1	NSP	-0.46	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Smoking status: Previous	biobank_20116_1	0.54	opposite	Smoking	1	NSP	-0.54	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Ever smoked	biobank_20160	0.6	opposite	Smoking	1	NSP	-0.6	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Hair/balding pattern: Pattern 4	biobank_2395_4	0.61	same	Physical	1	NSP	0.61	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.69	opposite	Physical	1	NSP	-0.69	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Hair/balding pattern: Pattern 3	biobank_2395_3	0.72	same	Physical	1	NSP	0.72	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Relative age of first facial hair	biobank_2375	0.74	same	Physical	1	NSP	0.74	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Sensitivity / hurt feelings	biobank_1950	0.8	opposite	Mental health	1	NSP	-0.8	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Sitting height	biobank_20015	0.8	same	Physical	1	NSP	0.8	1.9318143729753e-21	9	Sitting height	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.88	opposite	Non-cancer illness	1	NSP	-0.88	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.9	opposite	Physical	1	NSP	-0.9	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs62519848	9.5e-11	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.95	same	Treatment/medication	1	NSP	0.95	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.016	opposite	Physical	1	NSP	-0.016	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Ever smoked	biobank_20160	0.067	same	Smoking	1	NSP	0.067	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Relative age of first facial hair	biobank_2375	0.19	same	Physical	1	NSP	0.19	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.19	same	Early life	1	NSP	0.19	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Smoking status: Previous	biobank_20116_1	0.23	same	Smoking	1	NSP	0.23	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Hair/balding pattern: Pattern 4	biobank_2395_4	0.23	same	Physical	1	NSP	0.23	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Sitting height	biobank_20015	0.34	opposite	Physical	1	NSP	-0.34	1.9318143729753e-21	9	Sitting height	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Qualifications: None of the above	biobank_6138_100	0.35	same	Early life	1	NSP	0.35	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Trunk fat percentage	biobank_23127	0.43	same	Physical	1	NSP	0.43	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.44	opposite	Non-cancer illness	1	NSP	-0.44	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.45	opposite	Treatment/medication	1	NSP	-0.45	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Qualifications: College or University degree	biobank_6138_1	0.6	same	Early life	1	NSP	0.6	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.63	same	Physical	1	NSP	0.63	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Neuroticism score	biobank_20127	0.72	opposite	Mental health	1	NSP	-0.72	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Sensitivity / hurt feelings	biobank_1950	0.76	same	Mental health	1	NSP	0.76	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.77	opposite	Non-cancer illness	1	NSP	-0.77	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Nap during day	biobank_1190	0.78	opposite	Exercise and Work	1	NSP	-0.78	2.81722929392231e-25	6	Nap during day	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.83	same	Physical	1	NSP	0.83	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Hair/balding pattern: Pattern 3	biobank_2395_3	0.88	opposite	Physical	1	NSP	-0.88	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs35083126	6.1e-09	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.98	same	Non-cancer illness	1	NSP	0.98	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
